Date,Open,High,Low,Close,Adj Close,Volume
2009-11-11,32250.000000,36550.000000,31550.000000,35650.000000,30328.822266,7742736
2009-11-12,36000.000000,38000.000000,35700.000000,37050.000000,31519.857422,2209587
2009-11-13,37600.000000,38300.000000,35750.000000,35750.000000,30413.894531,1188070
2009-11-16,35750.000000,38150.000000,35750.000000,37900.000000,32242.974609,978241
2009-11-17,38400.000000,38800.000000,37200.000000,38400.000000,32668.347656,744033
2009-11-18,38500.000000,38700.000000,37800.000000,38100.000000,32413.126953,462771
2009-11-19,38400.000000,40150.000000,38250.000000,39850.000000,33901.929688,993931
2009-11-20,39850.000000,42500.000000,39350.000000,41000.000000,34880.273438,1041990
2009-11-23,41050.000000,42150.000000,40350.000000,41650.000000,35433.257813,468875
2009-11-24,42200.000000,42300.000000,41150.000000,41500.000000,35305.640625,443765
2009-11-25,41450.000000,45650.000000,41450.000000,45000.000000,38283.222656,938914
2009-11-26,45500.000000,47850.000000,45200.000000,47600.000000,40495.148438,1074212
2009-11-27,47050.000000,51100.000000,45600.000000,47200.000000,40154.855469,1923871
2009-11-30,49000.000000,50500.000000,47400.000000,47800.000000,40665.292969,1005979
2009-12-01,48050.000000,48650.000000,44100.000000,44300.000000,37687.703125,1396576
2009-12-02,45100.000000,46200.000000,44000.000000,45050.000000,38325.761719,691059
2009-12-03,45450.000000,47800.000000,45100.000000,47650.000000,40537.679688,671108
2009-12-04,47800.000000,48700.000000,47350.000000,47600.000000,40495.148438,424295
2009-12-07,47550.000000,47850.000000,45200.000000,46050.000000,39176.500000,881641
2009-12-08,45600.000000,45950.000000,44650.000000,44950.000000,38240.687500,426724
2009-12-09,44950.000000,45900.000000,44950.000000,45350.000000,38580.984375,315192
2009-12-10,45350.000000,46600.000000,44400.000000,46300.000000,39389.179688,446841
2009-12-11,47000.000000,47650.000000,46250.000000,46700.000000,39729.480469,603774
2009-12-14,47400.000000,49450.000000,47250.000000,49100.000000,41771.250000,765139
2009-12-15,49700.000000,49700.000000,48700.000000,48700.000000,41430.957031,440014
2009-12-16,49300.000000,51100.000000,49100.000000,49700.000000,42281.699219,696049
2009-12-17,50000.000000,50000.000000,48450.000000,49400.000000,42026.468750,386087
