Date,Open,High,Low,Close,Adj Close,Volume
2005-01-04,55000.000000,55500.000000,54100.000000,54800.000000,41091.132813,739100
2005-01-05,53800.000000,54900.000000,53600.000000,54700.000000,41016.152344,848800
2005-01-06,54800.000000,54800.000000,53500.000000,53600.000000,40191.324219,1071500
2005-01-07,54200.000000,55200.000000,54100.000000,54700.000000,41016.152344,1611900
2005-01-10,55200.000000,55200.000000,54100.000000,55000.000000,41241.109375,659700
2005-01-11,54600.000000,54900.000000,54000.000000,54900.000000,41166.121094,773300
2005-01-12,55100.000000,55200.000000,53900.000000,54000.000000,40491.257813,921200
2005-01-13,54200.000000,54500.000000,53600.000000,54500.000000,40866.179688,835500
2005-01-14,53900.000000,55800.000000,53900.000000,55800.000000,41840.972656,1457000
2005-01-17,56900.000000,58600.000000,56200.000000,58000.000000,43490.621094,1850200
2005-01-18,57700.000000,58500.000000,57400.000000,57700.000000,43265.671875,1172800
2005-01-19,58700.000000,59600.000000,57900.000000,58000.000000,43490.621094,1498800
2005-01-20,57700.000000,58900.000000,57300.000000,58600.000000,43940.523438,1130400
2005-01-21,58100.000000,59000.000000,57300.000000,58900.000000,44165.472656,799900
2005-01-24,58800.000000,59500.000000,58200.000000,58800.000000,44090.484375,722700
2005-01-25,59000.000000,60200.000000,58800.000000,59400.000000,44540.402344,1984600
2005-01-26,59500.000000,61000.000000,59500.000000,59700.000000,44765.343750,1563200
2005-01-27,60200.000000,60300.000000,58000.000000,58400.000000,43790.550781,1048200
2005-01-28,58400.000000,58500.000000,57300.000000,57600.000000,43190.679688,689700
2005-01-31,57000.000000,58200.000000,57000.000000,58200.000000,43640.589844,957600
2005-02-01,57600.000000,57800.000000,56200.000000,56300.000000,42215.890625,2344000
2005-02-02,56600.000000,56800.000000,55500.000000,55700.000000,41765.996094,1181500
2005-02-03,56000.000000,57000.000000,55800.000000,56100.000000,42065.933594,1049600
2005-02-04,55300.000000,58200.000000,55100.000000,57200.000000,42890.750000,2216900
2005-02-07,58000.000000,58100.000000,57300.000000,58000.000000,43490.621094,1400300
2005-02-08,58000.000000,58000.000000,58000.000000,58000.000000,43490.621094,0
2005-02-09,58000.000000,58000.000000,58000.000000,58000.000000,43490.621094,0
2005-02-10,58000.000000,58000.000000,58000.000000,58000.000000,43490.621094,0
2005-02-11,57500.000000,57600.000000,56300.000000,56500.000000,42365.859375,1674600
2005-02-14,56600.000000,57100.000000,55800.000000,56500.000000,42365.859375,1627600
2005-02-15,56500.000000,58400.000000,56500.000000,57100.000000,42815.761719,2538500
2005-02-16,57300.000000,57700.000000,56200.000000,56700.000000,42515.835938,1369600
2005-02-17,56400.000000,56500.000000,55600.000000,55700.000000,41765.996094,2006200
2005-02-18,55800.000000,57000.000000,55400.000000,56800.000000,42590.804688,1986200
2005-02-21,57300.000000,58000.000000,56900.000000,57700.000000,43265.671875,1901400
2005-02-22,58100.000000,58800.000000,57200.000000,57700.000000,43265.671875,1534500
2005-02-23,56500.000000,56700.000000,55800.000000,55900.000000,41915.957031,1667800
2005-02-24,55900.000000,57500.000000,55400.000000,57100.000000,42815.761719,1709100
2005-02-25,57200.000000,57600.000000,56500.000000,56900.000000,42665.804688,1847900
2005-02-28,57000.000000,57900.000000,56600.000000,57900.000000,43415.636719,1436200
2005-03-01,57900.000000,57900.000000,57900.000000,57900.000000,43415.636719,0
2005-03-02,58500.000000,59300.000000,57600.000000,57800.000000,43340.656250,2210800
2005-03-03,58200.000000,58900.000000,57900.000000,58300.000000,43715.578125,1871800
2005-03-04,58400.000000,58800.000000,57300.000000,57600.000000,43190.679688,1423900
2005-03-07,58700.000000,58800.000000,56800.000000,57900.000000,43415.636719,1543800
2005-03-08,57900.000000,58200.000000,57400.000000,57800.000000,43340.656250,1277900
2005-03-09,57500.000000,57600.000000,56300.000000,57000.000000,42740.785156,2216900
2005-03-10,56800.000000,57300.000000,56500.000000,56800.000000,42590.804688,1664600
2005-03-11,56500.000000,57600.000000,56500.000000,57200.000000,42890.750000,1378300
2005-03-14,57000.000000,58500.000000,57000.000000,58200.000000,43640.589844,1353600
2005-03-15,58200.000000,58300.000000,56600.000000,57000.000000,42740.785156,1368900
2005-03-16,56500.000000,57200.000000,55900.000000,56900.000000,42665.804688,1433500
2005-03-17,55600.000000,56400.000000,55200.000000,55200.000000,41391.078125,1735000
2005-03-18,54500.000000,55000.000000,54100.000000,54100.000000,40566.246094,1638400
2005-03-21,53900.000000,55100.000000,53500.000000,54300.000000,40716.210938,918600
2005-03-22,54300.000000,55100.000000,54100.000000,54900.000000,41166.121094,853700
2005-03-23,54400.000000,55500.000000,54200.000000,55400.000000,41541.035156,946100
2005-03-24,56000.000000,56100.000000,54800.000000,55000.000000,41241.109375,1223300
2005-03-25,55200.000000,56800.000000,55200.000000,56200.000000,42140.910156,651200
2005-03-28,57000.000000,58600.000000,57000.000000,57400.000000,43040.714844,1204400
2005-03-29,57400.000000,58000.000000,56600.000000,56700.000000,42515.835938,1031400
2005-03-30,56300.000000,56300.000000,54600.000000,55300.000000,41466.054688,1979000
2005-03-31,56000.000000,56100.000000,55000.000000,55000.000000,41241.109375,1025200
2005-04-01,54500.000000,56300.000000,54500.000000,56100.000000,42065.933594,1171700
2005-04-04,55600.000000,55700.000000,54900.000000,55600.000000,41691.007813,1215500
2005-04-05,55600.000000,55600.000000,55600.000000,55600.000000,41691.007813,0
2005-04-06,55700.000000,57200.000000,55700.000000,56900.000000,42665.804688,1570500
2005-04-07,57400.000000,58300.000000,57200.000000,57500.000000,43115.691406,1214700
2005-04-08,58000.000000,58200.000000,57300.000000,57800.000000,43340.656250,985200
2005-04-11,57500.000000,58000.000000,57200.000000,57700.000000,43265.671875,689000
2005-04-12,57500.000000,57700.000000,56900.000000,57300.000000,42965.726563,402600
2005-04-13,57100.000000,57500.000000,56800.000000,57400.000000,43040.714844,456600
2005-04-14,56700.000000,57100.000000,56000.000000,56000.000000,41990.937500,1005900
2005-04-15,56000.000000,56000.000000,55100.000000,55800.000000,41840.972656,883600
2005-04-18,54800.000000,55000.000000,53900.000000,54800.000000,41091.132813,754500
2005-04-19,55100.000000,55900.000000,54900.000000,55200.000000,41391.078125,930200
2005-04-20,55200.000000,55400.000000,54400.000000,54800.000000,41091.132813,1114400
2005-04-21,54500.000000,55300.000000,54000.000000,55000.000000,41241.109375,1081200
2005-04-22,55700.000000,55900.000000,54400.000000,54400.000000,40791.199219,776000
2005-04-25,54500.000000,55100.000000,53900.000000,54900.000000,41166.121094,553400
2005-04-26,55300.000000,55300.000000,54300.000000,54300.000000,40716.210938,596700
2005-04-27,53900.000000,54500.000000,53600.000000,54300.000000,40716.210938,1088800
2005-04-28,54300.000000,54500.000000,53100.000000,53200.000000,39891.386719,1353400
2005-04-29,52500.000000,53900.000000,52100.000000,53900.000000,40416.277344,1100700
2005-05-02,53900.000000,54100.000000,53200.000000,53400.000000,40041.367188,696800
2005-05-03,53500.000000,53600.000000,52100.000000,52600.000000,39441.496094,818800
2005-05-04,52400.000000,53300.000000,52100.000000,53000.000000,39741.425781,1248300
2005-05-05,53000.000000,53000.000000,53000.000000,53000.000000,39741.425781,0
2005-05-06,52900.000000,53300.000000,52600.000000,53000.000000,39741.425781,1100000
2005-05-09,52900.000000,53100.000000,51900.000000,52500.000000,39366.507813,981200
2005-05-10,52300.000000,52700.000000,52200.000000,52300.000000,39216.535156,442500
2005-05-11,51500.000000,52000.000000,51500.000000,51800.000000,38841.617188,943200
2005-05-12,51600.000000,51800.000000,51200.000000,51300.000000,38466.699219,1091000
2005-05-13,50800.000000,52300.000000,50600.000000,51800.000000,38841.617188,1106400
2005-05-16,52100.000000,52800.000000,51600.000000,51600.000000,38691.656250,1016100
2005-05-17,52100.000000,52900.000000,51900.000000,52000.000000,38991.589844,980500
2005-05-18,52500.000000,53800.000000,52000.000000,53300.000000,39966.378906,1124000
2005-05-19,54200.000000,55000.000000,54100.000000,54900.000000,41166.121094,1672900
2005-05-20,55400.000000,55800.000000,54900.000000,55500.000000,41616.023438,1123500
2005-05-23,56000.000000,56000.000000,55300.000000,55500.000000,41616.023438,739500
2005-05-24,55900.000000,56100.000000,55000.000000,55700.000000,41765.996094,819900
2005-05-25,56000.000000,56100.000000,54500.000000,54800.000000,41091.132813,737800
